swc_path,soma_region_id,soma_region_name
220196/124.swc,1101,Agranular insular area dorsal part layer 5
220196/125.swc,800,Agranular insular area ventral part layer 5
220196/126.swc,1101,Agranular insular area dorsal part layer 5
220196/127.swc,1101,Agranular insular area dorsal part layer 5
220196/128.swc,180,Gustatory areas layer 2/3
220196/129.swc,180,Gustatory areas layer 2/3
220196/130.swc,180,Gustatory areas layer 2/3
220196/131.swc,180,Gustatory areas layer 2/3
220196/132.swc,180,Gustatory areas layer 2/3
220196/133.swc,187,Gustatory areas layer 5
220196/144.swc,163,Agranular insular area posterior part layer 2/3
220196/145.swc,1058,Visceral area layer 5
220196/146.swc,1106,Visceral area layer 2/3
220196/147.swc,1106,Visceral area layer 2/3
220196/148.swc,897,Visceral area layer 1
220196/149.swc,1106,Visceral area layer 2/3
220196/150.swc,120,Agranular insular area posterior part layer 1
220196/151.swc,163,Agranular insular area posterior part layer 2/3
220196/152.swc,163,Agranular insular area posterior part layer 2/3
220196/153.swc,344,Agranular insular area posterior part layer 5
220196/154.swc,344,Agranular insular area posterior part layer 5
220196/155.swc,163,Agranular insular area posterior part layer 2/3
220196/156.swc,163,Agranular insular area posterior part layer 2/3
220196/157.swc,344,Agranular insular area posterior part layer 5
220196/158.swc,1058,Visceral area layer 5
220196/159.swc,344,Agranular insular area posterior part layer 5
220196/160.swc,344,Agranular insular area posterior part layer 5
220196/161.swc,163,Agranular insular area posterior part layer 2/3
220196/162.swc,120,Agranular insular area posterior part layer 1
220196/163.swc,163,Agranular insular area posterior part layer 2/3
220196/164.swc,163,Agranular insular area posterior part layer 2/3
220196/165.swc,120,Agranular insular area posterior part layer 1
220196/166.swc,163,Agranular insular area posterior part layer 2/3
220196/167.swc,344,Agranular insular area posterior part layer 5
220196/168.swc,344,Agranular insular area posterior part layer 5
220196/171.swc,961,Piriform area
220196/181.swc,163,Agranular insular area posterior part layer 2/3
220196/182.swc,163,Agranular insular area posterior part layer 2/3
220196/183.swc,163,Agranular insular area posterior part layer 2/3
220196/184.swc,163,Agranular insular area posterior part layer 2/3
220196/185.swc,897,Visceral area layer 1
220196/186.swc,1106,Visceral area layer 2/3
220196/191.swc,344,Agranular insular area posterior part layer 5
220196/192.swc,344,Agranular insular area posterior part layer 5
220196/193.swc,120,Agranular insular area posterior part layer 1
220196/198.swc,694,Agranular insular area ventral part layer 2/3
220196/199.swc,694,Agranular insular area ventral part layer 2/3
220196/201.swc,1101,Agranular insular area dorsal part layer 5
220196/240.swc,878,Primary somatosensory area mouth layer 1
220196/241.swc,878,Primary somatosensory area mouth layer 1
220196/242.swc,657,Primary somatosensory area mouth layer 2/3
220196/243.swc,806,Supplemental somatosensory area layer 2/3
220196/244.swc,180,Gustatory areas layer 2/3
220196/245.swc,328,Agranular insular area dorsal part layer 2/3
220196/246.swc,328,Agranular insular area dorsal part layer 2/3
220196/247.swc,180,Gustatory areas layer 2/3
220196/249.swc,180,Gustatory areas layer 2/3
220196/250.swc,180,Gustatory areas layer 2/3
220196/251.swc,180,Gustatory areas layer 2/3
220196/252.swc,180,Gustatory areas layer 2/3
220196/253.swc,163,Agranular insular area posterior part layer 2/3
220196/254.swc,694,Agranular insular area ventral part layer 2/3
220196/259.swc,163,Agranular insular area posterior part layer 2/3
220196/260.swc,344,Agranular insular area posterior part layer 5
220196/261.swc,163,Agranular insular area posterior part layer 2/3
220196/262.swc,163,Agranular insular area posterior part layer 2/3
220196/268.swc,163,Agranular insular area posterior part layer 2/3
220196/269.swc,163,Agranular insular area posterior part layer 2/3
220196/270.swc,657,Primary somatosensory area mouth layer 2/3
220196/271.swc,878,Primary somatosensory area mouth layer 1
220196/272.swc,1101,Agranular insular area dorsal part layer 5
220196/273.swc,328,Agranular insular area dorsal part layer 2/3
220196/275.swc,800,Agranular insular area ventral part layer 5
220196/276.swc,694,Agranular insular area ventral part layer 2/3
220196/277.swc,800,Agranular insular area ventral part layer 5
220196/278.swc,694,Agranular insular area ventral part layer 2/3
220196/279.swc,806,Supplemental somatosensory area layer 2/3
220196/280.swc,806,Supplemental somatosensory area layer 2/3
220196/281.swc,806,Supplemental somatosensory area layer 2/3
220196/282.swc,806,Supplemental somatosensory area layer 2/3
220196/283.swc,1090,Supplemental somatosensory area layer 5
220196/284.swc,187,Gustatory areas layer 5
220196/285.swc,187,Gustatory areas layer 5
220196/286.swc,187,Gustatory areas layer 5
220196/287.swc,187,Gustatory areas layer 5
220196/288.swc,806,Supplemental somatosensory area layer 2/3
220196/289.swc,180,Gustatory areas layer 2/3
220196/290.swc,187,Gustatory areas layer 5
220196/291.swc,1101,Agranular insular area dorsal part layer 5
220196/292.swc,783,Agranular insular area dorsal part layer 6a
220196/322.swc,800,Agranular insular area ventral part layer 5
220196/323.swc,694,Agranular insular area ventral part layer 2/3
220196/330.swc,800,Agranular insular area ventral part layer 5
220196/331.swc,800,Agranular insular area ventral part layer 5
220196/336.swc,800,Agranular insular area ventral part layer 5
220196/337.swc,694,Agranular insular area ventral part layer 2/3
220196/339.swc,180,Gustatory areas layer 2/3
220196/340.swc,180,Gustatory areas layer 2/3
220196/341.swc,180,Gustatory areas layer 2/3
220196/342.swc,180,Gustatory areas layer 2/3
220196/343.swc,180,Gustatory areas layer 2/3
220196/344.swc,180,Gustatory areas layer 2/3
220196/345.swc,180,Gustatory areas layer 2/3
220196/346.swc,1101,Agranular insular area dorsal part layer 5
220196/347.swc,1101,Agranular insular area dorsal part layer 5
220196/348.swc,800,Agranular insular area ventral part layer 5
220196/349.swc,1101,Agranular insular area dorsal part layer 5
220196/350.swc,1101,Agranular insular area dorsal part layer 5
220196/352.swc,1101,Agranular insular area dorsal part layer 5
220196/353.swc,1101,Agranular insular area dorsal part layer 5
220196/355.swc,783,Agranular insular area dorsal part layer 6a
220196/356.swc,783,Agranular insular area dorsal part layer 6a
220196/363.swc,638,Gustatory areas layer 6a
220196/364.swc,1101,Agranular insular area dorsal part layer 5
220196/365.swc,800,Agranular insular area ventral part layer 5
220196/366.swc,694,Agranular insular area ventral part layer 2/3
220196/367.swc,694,Agranular insular area ventral part layer 2/3
220196/395.swc,163,Agranular insular area posterior part layer 2/3
220196/396.swc,163,Agranular insular area posterior part layer 2/3
220196/397.swc,187,Gustatory areas layer 5
220196/398.swc,180,Gustatory areas layer 2/3
220196/399.swc,180,Gustatory areas layer 2/3
220196/400.swc,180,Gustatory areas layer 2/3
220196/404.swc,120,Agranular insular area posterior part layer 1
220196/405.swc,163,Agranular insular area posterior part layer 2/3
220197/001.swc,1106,Visceral area layer 2/3
220197/002.swc,1058,Visceral area layer 5
220197/008.swc,163,Agranular insular area posterior part layer 2/3
220197/034.swc,344,Agranular insular area posterior part layer 5
220197/043.swc,1058,Visceral area layer 5
220197/044.swc,1058,Visceral area layer 5
220197/047.swc,344,Agranular insular area posterior part layer 5
220197/063.swc,1058,Visceral area layer 5
220197/065.swc,344,Agranular insular area posterior part layer 5
220197/075.swc,187,Gustatory areas layer 5
220197/076.swc,344,Agranular insular area posterior part layer 5
220197/096.swc,180,Gustatory areas layer 2/3
220197/102.swc,328,Agranular insular area dorsal part layer 2/3
220197/144.swc,163,Agranular insular area posterior part layer 2/3
220197/146.swc,344,Agranular insular area posterior part layer 5
220197/244.swc,187,Gustatory areas layer 5
220197/245.swc,1090,Supplemental somatosensory area layer 5
220197/246.swc,344,Agranular insular area posterior part layer 5
220197/258.swc,694,Agranular insular area ventral part layer 2/3
220197/261.swc,694,Agranular insular area ventral part layer 2/3
220197/263.swc,800,Agranular insular area ventral part layer 5
220197/265.swc,800,Agranular insular area ventral part layer 5
220197/267.swc,800,Agranular insular area ventral part layer 5
220197/275.swc,1101,Agranular insular area dorsal part layer 5
220197/276.swc,1101,Agranular insular area dorsal part layer 5
220197/277.swc,1101,Agranular insular area dorsal part layer 5
220197/278.swc,1101,Agranular insular area dorsal part layer 5
220197/281.swc,1101,Agranular insular area dorsal part layer 5
220197/283.swc,783,Agranular insular area dorsal part layer 6a
220197/290.swc,328,Agranular insular area dorsal part layer 2/3
220197/300.swc,187,Gustatory areas layer 5
220197/302.swc,187,Gustatory areas layer 5
220197/303.swc,974,Primary somatosensory area mouth layer 5
220197/305.swc,657,Primary somatosensory area mouth layer 2/3
220197/307.swc,657,Primary somatosensory area mouth layer 2/3
220197/318.swc,180,Gustatory areas layer 2/3
220197/319.swc,180,Gustatory areas layer 2/3
220197/331.swc,187,Gustatory areas layer 5
220197/332.swc,187,Gustatory areas layer 5
220197/338.swc,806,Supplemental somatosensory area layer 2/3
220197/339.swc,806,Supplemental somatosensory area layer 2/3
220197/341.swc,657,Primary somatosensory area mouth layer 2/3
220197/342.swc,657,Primary somatosensory area mouth layer 2/3
220197/343.swc,657,Primary somatosensory area mouth layer 2/3
220197/458.swc,950,Primary somatosensory area mouth layer 4
220198/013.swc,187,Gustatory areas layer 5
220198/014.swc,187,Gustatory areas layer 5
220198/015.swc,187,Gustatory areas layer 5
220198/016.swc,638,Gustatory areas layer 6a
220198/017.swc,328,Agranular insular area dorsal part layer 2/3
220198/018.swc,328,Agranular insular area dorsal part layer 2/3
220198/019.swc,180,Gustatory areas layer 2/3
220198/021.swc,180,Gustatory areas layer 2/3
220198/027.swc,694,Agranular insular area ventral part layer 2/3
220198/028.swc,694,Agranular insular area ventral part layer 2/3
220198/029.swc,694,Agranular insular area ventral part layer 2/3
220198/030.swc,694,Agranular insular area ventral part layer 2/3
220198/031.swc,1101,Agranular insular area dorsal part layer 5
220198/032.swc,783,Agranular insular area dorsal part layer 6a
220198/033.swc,783,Agranular insular area dorsal part layer 6a
220198/034.swc,1101,Agranular insular area dorsal part layer 5
220198/035.swc,1101,Agranular insular area dorsal part layer 5
220198/036.swc,1101,Agranular insular area dorsal part layer 5
220198/037.swc,1101,Agranular insular area dorsal part layer 5
220198/038.swc,187,Gustatory areas layer 5
220198/039.swc,1101,Agranular insular area dorsal part layer 5
220198/040.swc,328,Agranular insular area dorsal part layer 2/3
220198/041.swc,328,Agranular insular area dorsal part layer 2/3
220198/042.swc,328,Agranular insular area dorsal part layer 2/3
220198/118.swc,800,Agranular insular area ventral part layer 5
220198/119.swc,800,Agranular insular area ventral part layer 5
220198/120.swc,783,Agranular insular area dorsal part layer 6a
220198/121.swc,800,Agranular insular area ventral part layer 5
220198/122.swc,1101,Agranular insular area dorsal part layer 5
220198/123.swc,1101,Agranular insular area dorsal part layer 5
220198/124.swc,694,Agranular insular area ventral part layer 2/3
220198/125.swc,1101,Agranular insular area dorsal part layer 5
220198/126.swc,1101,Agranular insular area dorsal part layer 5
220198/127.swc,1101,Agranular insular area dorsal part layer 5
220198/128.swc,1101,Agranular insular area dorsal part layer 5
220198/129.swc,961,Piriform area
220198/130.swc,800,Agranular insular area ventral part layer 5
220198/140.swc,583,Claustrum
220198/141.swc,662,Gustatory areas layer 6b
220198/145.swc,638,Gustatory areas layer 6a
220198/146.swc,1101,Agranular insular area dorsal part layer 5
220198/147.swc,783,Agranular insular area dorsal part layer 6a
220198/178.swc,187,Gustatory areas layer 5
220198/179.swc,638,Gustatory areas layer 6a
220198/180.swc,187,Gustatory areas layer 5
220198/181.swc,638,Gustatory areas layer 6a
220198/182.swc,187,Gustatory areas layer 5
220198/183.swc,1101,Agranular insular area dorsal part layer 5
220198/184.swc,1101,Agranular insular area dorsal part layer 5
220198/185.swc,1101,Agranular insular area dorsal part layer 5
220198/186.swc,783,Agranular insular area dorsal part layer 6a
220198/188.swc,638,Gustatory areas layer 6a
220198/189.swc,638,Gustatory areas layer 6a
220198/190.swc,638,Gustatory areas layer 6a
220198/191.swc,783,Agranular insular area dorsal part layer 6a
220198/193.swc,694,Agranular insular area ventral part layer 2/3
220198/199.swc,1101,Agranular insular area dorsal part layer 5
220198/200.swc,1101,Agranular insular area dorsal part layer 5
220198/262.swc,1058,Visceral area layer 5
220198/263.swc,1106,Visceral area layer 2/3
220198/264.swc,1058,Visceral area layer 5
220198/277.swc,1101,Agranular insular area dorsal part layer 5
220198/279.swc,1101,Agranular insular area dorsal part layer 5
220198/304.swc,1090,Supplemental somatosensory area layer 5
220198/305.swc,1090,Supplemental somatosensory area layer 5
220198/306.swc,1090,Supplemental somatosensory area layer 5
220198/307.swc,806,Supplemental somatosensory area layer 2/3
220198/308.swc,873,Supplemental somatosensory area layer 1
220198/309.swc,806,Supplemental somatosensory area layer 2/3
220198/310.swc,187,Gustatory areas layer 5
220198/311.swc,187,Gustatory areas layer 5
220198/312.swc,638,Gustatory areas layer 6a
220198/313.swc,180,Gustatory areas layer 2/3
220198/314.swc,180,Gustatory areas layer 2/3
220198/315.swc,1106,Visceral area layer 2/3
220198/316.swc,1106,Visceral area layer 2/3
220198/317.swc,1106,Visceral area layer 2/3
220198/319.swc,806,Supplemental somatosensory area layer 2/3
220198/320.swc,806,Supplemental somatosensory area layer 2/3
220198/321.swc,873,Supplemental somatosensory area layer 1
220198/322.swc,806,Supplemental somatosensory area layer 2/3
220198/324.swc,1106,Visceral area layer 2/3
220198/325.swc,1106,Visceral area layer 2/3
220198/326.swc,1106,Visceral area layer 2/3
220198/327.swc,1010,Visceral area layer 4
220198/328.swc,1090,Supplemental somatosensory area layer 5
220198/330.swc,1035,Supplemental somatosensory area layer 4
220198/331.swc,1035,Supplemental somatosensory area layer 4
220198/333.swc,862,Supplemental somatosensory area layer 6a
220198/334.swc,862,Supplemental somatosensory area layer 6a
220198/338.swc,1058,Visceral area layer 5
220198/339.swc,1058,Visceral area layer 5
220198/354.swc,1058,Visceral area layer 5
220198/355.swc,1058,Visceral area layer 5
220198/356.swc,1058,Visceral area layer 5
220198/357.swc,1106,Visceral area layer 2/3
220198/358.swc,1010,Visceral area layer 4
220198/359.swc,1106,Visceral area layer 2/3
220198/360.swc,1106,Visceral area layer 2/3
220198/361.swc,1106,Visceral area layer 2/3
220198/362.swc,897,Visceral area layer 1
220198/363.swc,1106,Visceral area layer 2/3
220198/364.swc,897,Visceral area layer 1
220198/365.swc,897,Visceral area layer 1
220198/366.swc,897,Visceral area layer 1
220198/367.swc,1106,Visceral area layer 2/3
220198/368.swc,163,Agranular insular area posterior part layer 2/3
220198/369.swc,1106,Visceral area layer 2/3
220198/370.swc,163,Agranular insular area posterior part layer 2/3
220198/371.swc,163,Agranular insular area posterior part layer 2/3
220198/372.swc,163,Agranular insular area posterior part layer 2/3
220198/373.swc,163,Agranular insular area posterior part layer 2/3
220198/374.swc,163,Agranular insular area posterior part layer 2/3
220198/375.swc,344,Agranular insular area posterior part layer 5
220198/376.swc,163,Agranular insular area posterior part layer 2/3
220198/377.swc,163,Agranular insular area posterior part layer 2/3
220198/378.swc,344,Agranular insular area posterior part layer 5
220198/379.swc,344,Agranular insular area posterior part layer 5
220198/380.swc,344,Agranular insular area posterior part layer 5
220198/381.swc,344,Agranular insular area posterior part layer 5
220198/383.swc,163,Agranular insular area posterior part layer 2/3
220198/384.swc,163,Agranular insular area posterior part layer 2/3
220198/385.swc,163,Agranular insular area posterior part layer 2/3
220198/386.swc,163,Agranular insular area posterior part layer 2/3
220198/387.swc,163,Agranular insular area posterior part layer 2/3
220198/388.swc,163,Agranular insular area posterior part layer 2/3
220198/389.swc,163,Agranular insular area posterior part layer 2/3
220198/390.swc,120,Agranular insular area posterior part layer 1
220198/391.swc,163,Agranular insular area posterior part layer 2/3
220198/392.swc,1058,Visceral area layer 5
220198/393.swc,163,Agranular insular area posterior part layer 2/3
220198/394.swc,806,Supplemental somatosensory area layer 2/3
220198/395.swc,873,Supplemental somatosensory area layer 1
220198/396.swc,806,Supplemental somatosensory area layer 2/3
220198/397.swc,806,Supplemental somatosensory area layer 2/3
220198/398.swc,806,Supplemental somatosensory area layer 2/3
220198/399.swc,806,Supplemental somatosensory area layer 2/3
220198/400.swc,806,Supplemental somatosensory area layer 2/3
220198/401.swc,1010,Visceral area layer 4
220198/402.swc,1010,Visceral area layer 4
220198/403.swc,1106,Visceral area layer 2/3
220198/404.swc,187,Gustatory areas layer 5
220198/405.swc,344,Agranular insular area posterior part layer 5
220198/406.swc,163,Agranular insular area posterior part layer 2/3
220198/407.swc,163,Agranular insular area posterior part layer 2/3
220198/408.swc,180,Gustatory areas layer 2/3
220198/410.swc,638,Gustatory areas layer 6a
220198/411.swc,163,Agranular insular area posterior part layer 2/3
220198/412.swc,800,Agranular insular area ventral part layer 5
220198/413.swc,694,Agranular insular area ventral part layer 2/3
220198/414.swc,328,Agranular insular area dorsal part layer 2/3
220198/415.swc,1101,Agranular insular area dorsal part layer 5
220198/417.swc,163,Agranular insular area posterior part layer 2/3
220198/427.swc,862,Supplemental somatosensory area layer 6a
220198/428.swc,163,Agranular insular area posterior part layer 2/3
220198/429.swc,806,Supplemental somatosensory area layer 2/3
220198/430.swc,873,Supplemental somatosensory area layer 1
220198/431.swc,873,Supplemental somatosensory area layer 1
220198/432.swc,1090,Supplemental somatosensory area layer 5
220198/433.swc,800,Agranular insular area ventral part layer 5
220198/434.swc,800,Agranular insular area ventral part layer 5
220198/436.swc,873,Supplemental somatosensory area layer 1
220198/437.swc,806,Supplemental somatosensory area layer 2/3
220198/438.swc,806,Supplemental somatosensory area layer 2/3
220198/439.swc,1090,Supplemental somatosensory area layer 5
220198/441.swc,344,Agranular insular area posterior part layer 5
220199/001.swc,1101,Agranular insular area dorsal part layer 5
220199/068.swc,1058,Visceral area layer 5
220199/192.swc,806,Supplemental somatosensory area layer 2/3
220199/193.swc,806,Supplemental somatosensory area layer 2/3
220199/194.swc,806,Supplemental somatosensory area layer 2/3
220199/195.swc,806,Supplemental somatosensory area layer 2/3
220199/196.swc,806,Supplemental somatosensory area layer 2/3
220199/197.swc,806,Supplemental somatosensory area layer 2/3
220199/199.swc,806,Supplemental somatosensory area layer 2/3
220199/200.swc,806,Supplemental somatosensory area layer 2/3
220199/218.swc,187,Gustatory areas layer 5
220199/226.swc,344,Agranular insular area posterior part layer 5
220199/227.swc,1101,Agranular insular area dorsal part layer 5
220199/229.swc,638,Gustatory areas layer 6a
220199/230.swc,187,Gustatory areas layer 5
220199/235.swc,187,Gustatory areas layer 5
220199/242.swc,638,Gustatory areas layer 6a
220199/254.swc,1101,Agranular insular area dorsal part layer 5
220199/255.swc,1101,Agranular insular area dorsal part layer 5
220199/262.swc,1101,Agranular insular area dorsal part layer 5
220199/263.swc,1101,Agranular insular area dorsal part layer 5
220199/269.swc,783,Agranular insular area dorsal part layer 6a
220199/271.swc,1101,Agranular insular area dorsal part layer 5
220199/272.swc,1101,Agranular insular area dorsal part layer 5
220199/273.swc,800,Agranular insular area ventral part layer 5
220199/276.swc,1101,Agranular insular area dorsal part layer 5
220199/285.swc,800,Agranular insular area ventral part layer 5
220199/289.swc,1101,Agranular insular area dorsal part layer 5
220199/291.swc,1101,Agranular insular area dorsal part layer 5
220199/292.swc,328,Agranular insular area dorsal part layer 2/3
220199/295.swc,328,Agranular insular area dorsal part layer 2/3
220199/299.swc,1101,Agranular insular area dorsal part layer 5
220199/300.swc,1101,Agranular insular area dorsal part layer 5
220199/301.swc,1101,Agranular insular area dorsal part layer 5
220199/304.swc,1101,Agranular insular area dorsal part layer 5
220199/378.swc,344,Agranular insular area posterior part layer 5
220199/384.swc,344,Agranular insular area posterior part layer 5
220199/408.swc,897,Visceral area layer 1
220199/409.swc,1106,Visceral area layer 2/3
220199/410.swc,1058,Visceral area layer 5
220199/420.swc,344,Agranular insular area posterior part layer 5
220199/424.swc,1058,Visceral area layer 5
220199/449.swc,806,Supplemental somatosensory area layer 2/3
220199/452.swc,1106,Visceral area layer 2/3
220199/472.swc,344,Agranular insular area posterior part layer 5
220199/475.swc,344,Agranular insular area posterior part layer 5
220199/483.swc,1101,Agranular insular area dorsal part layer 5
220235/008.swc,201,Primary somatosensory area barrel field layer 2/3
220235/010.swc,201,Primary somatosensory area barrel field layer 2/3
220235/011.swc,1047,Primary somatosensory area barrel field layer 4
220235/012.swc,1070,Primary somatosensory area barrel field layer 5
220235/013.swc,1070,Primary somatosensory area barrel field layer 5
220235/016.swc,648,Primary motor area Layer 5
220235/017.swc,648,Primary motor area Layer 5
220235/018.swc,844,Primary motor area Layer 6a
220235/019.swc,648,Primary motor area Layer 5
220235/020.swc,648,Primary motor area Layer 5
220235/021.swc,648,Primary motor area Layer 5
220235/022.swc,648,Primary motor area Layer 5
220235/023.swc,1101,Agranular insular area dorsal part layer 5
220235/024.swc,328,Agranular insular area dorsal part layer 2/3
220235/025.swc,844,Primary motor area Layer 6a
220235/026.swc,783,Agranular insular area dorsal part layer 6a
220235/028.swc,648,Primary motor area Layer 5
220235/030.swc,187,Gustatory areas layer 5
220235/034.swc,648,Primary motor area Layer 5
220235/035.swc,648,Primary motor area Layer 5
220235/036.swc,648,Primary motor area Layer 5
220235/038.swc,648,Primary motor area Layer 5
220235/039.swc,648,Primary motor area Layer 5
220235/040.swc,844,Primary motor area Layer 6a
220235/043.swc,943,Primary motor area Layer 2/3
220235/045.swc,943,Primary motor area Layer 2/3
220235/046.swc,943,Primary motor area Layer 2/3
220235/047.swc,943,Primary motor area Layer 2/3
220235/050.swc,943,Primary motor area Layer 2/3
220235/052.swc,943,Primary motor area Layer 2/3
220235/054.swc,648,Primary motor area Layer 5
220235/056.swc,657,Primary somatosensory area mouth layer 2/3
220235/058.swc,1070,Primary somatosensory area barrel field layer 5
220235/059.swc,1038,Primary somatosensory area barrel field layer 6a
220235/060.swc,1038,Primary somatosensory area barrel field layer 6a
220235/062.swc,862,Supplemental somatosensory area layer 6a
220235/064.swc,1038,Primary somatosensory area barrel field layer 6a
220236/002.swc,648,Primary motor area Layer 5
220236/003.swc,648,Primary motor area Layer 5
220236/005.swc,648,Primary motor area Layer 5
220236/006.swc,657,Primary somatosensory area mouth layer 2/3
220236/007.swc,943,Primary motor area Layer 2/3
220236/008.swc,648,Primary motor area Layer 5
220236/009.swc,943,Primary motor area Layer 2/3
220236/011.swc,320,Primary motor area Layer 1
220236/012.swc,943,Primary motor area Layer 2/3
220236/015.swc,862,Supplemental somatosensory area layer 6a
220236/017.swc,638,Gustatory areas layer 6a
220236/018.swc,648,Primary motor area Layer 5
220236/021.swc,1101,Agranular insular area dorsal part layer 5
220236/023.swc,783,Agranular insular area dorsal part layer 6a
220236/025.swc,800,Agranular insular area ventral part layer 5
220236/026.swc,648,Primary motor area Layer 5
220236/027.swc,844,Primary motor area Layer 6a
220236/028.swc,844,Primary motor area Layer 6a
220236/030.swc,648,Primary motor area Layer 5
220236/031.swc,648,Primary motor area Layer 5
220236/033.swc,783,Agranular insular area dorsal part layer 6a
220236/035.swc,1101,Agranular insular area dorsal part layer 5
220236/036.swc,1101,Agranular insular area dorsal part layer 5
220236/037.swc,1101,Agranular insular area dorsal part layer 5
220236/040.swc,783,Agranular insular area dorsal part layer 6a
220236/042.swc,648,Primary motor area Layer 5
220237/001.swc,1070,Primary somatosensory area barrel field layer 5
220237/004.swc,201,Primary somatosensory area barrel field layer 2/3
220237/005.swc,201,Primary somatosensory area barrel field layer 2/3
220237/006.swc,201,Primary somatosensory area barrel field layer 2/3
220237/007.swc,201,Primary somatosensory area barrel field layer 2/3
220237/008.swc,1070,Primary somatosensory area barrel field layer 5
220237/009.swc,1038,Primary somatosensory area barrel field layer 6a
220237/010.swc,1090,Supplemental somatosensory area layer 5
220237/011.swc,1090,Supplemental somatosensory area layer 5
220237/013.swc,1035,Supplemental somatosensory area layer 4
220237/014.swc,981,Primary somatosensory area barrel field layer 1
220237/015.swc,201,Primary somatosensory area barrel field layer 2/3
220237/016.swc,862,Supplemental somatosensory area layer 6a
220237/017.swc,862,Supplemental somatosensory area layer 6a
220237/018.swc,862,Supplemental somatosensory area layer 6a
220237/019.swc,862,Supplemental somatosensory area layer 6a
220237/021.swc,862,Supplemental somatosensory area layer 6a
220237/022.swc,862,Supplemental somatosensory area layer 6a
220237/024.swc,1090,Supplemental somatosensory area layer 5
220237/025.swc,862,Supplemental somatosensory area layer 6a
220237/029.swc,1070,Primary somatosensory area barrel field layer 5
220237/030.swc,1070,Primary somatosensory area barrel field layer 5
220237/031.swc,849,Visceral area layer 6b
220238/002.swc,1070,Primary somatosensory area barrel field layer 5
220238/007.swc,1070,Primary somatosensory area barrel field layer 5
220238/009.swc,1070,Primary somatosensory area barrel field layer 5
220238/021.swc,1047,Primary somatosensory area barrel field layer 4
220238/024.swc,1070,Primary somatosensory area barrel field layer 5
220238/026.swc,767,Secondary motor area layer 5
220238/028.swc,767,Secondary motor area layer 5
220238/029.swc,767,Secondary motor area layer 5
220238/032.swc,1021,Secondary motor area layer 6a
220238/033.swc,783,Agranular insular area dorsal part layer 6a
220238/034.swc,630,Orbital area lateral part layer 5
220238/035.swc,630,Orbital area lateral part layer 5
220238/036.swc,800,Agranular insular area ventral part layer 5
220238/037.swc,630,Orbital area lateral part layer 5
220238/040.swc,806,Supplemental somatosensory area layer 2/3
220238/041.swc,806,Supplemental somatosensory area layer 2/3
220238/047.swc,1090,Supplemental somatosensory area layer 5
220238/048.swc,1090,Supplemental somatosensory area layer 5
220238/052.swc,862,Supplemental somatosensory area layer 6a
220238/053.swc,862,Supplemental somatosensory area layer 6a
220238/054.swc,862,Supplemental somatosensory area layer 6a
220238/059.swc,1070,Primary somatosensory area barrel field layer 5
220239/002.swc,774,Retrosplenial area lateral agranular part layer 5
220239/003.swc,774,Retrosplenial area lateral agranular part layer 5
220239/005.swc,774,Retrosplenial area lateral agranular part layer 5
220239/006.swc,774,Retrosplenial area lateral agranular part layer 5
220239/012.swc,312782554,Anterior area layer 2/3
220239/014.swc,312782562,Anterior area layer 5
220239/015.swc,312782562,Anterior area layer 5
220239/016.swc,1111,Primary somatosensory area trunk layer 5
220239/017.swc,312782562,Anterior area layer 5
220239/018.swc,9,Primary somatosensory area trunk layer 6a
220239/019.swc,774,Retrosplenial area lateral agranular part layer 5
220239/021.swc,774,Retrosplenial area lateral agranular part layer 5
220239/022.swc,774,Retrosplenial area lateral agranular part layer 5
220239/023.swc,774,Retrosplenial area lateral agranular part layer 5
220239/032.swc,774,Retrosplenial area lateral agranular part layer 5
220239/033.swc,965,Retrosplenial area lateral agranular part layer 2/3
220239/034.swc,965,Retrosplenial area lateral agranular part layer 2/3
220239/040.swc,312782562,Anterior area layer 5
220239/041.swc,1111,Primary somatosensory area trunk layer 5
220239/042.swc,1111,Primary somatosensory area trunk layer 5
220239/043.swc,1111,Primary somatosensory area trunk layer 5
220239/044.swc,1111,Primary somatosensory area trunk layer 5
220239/046.swc,1111,Primary somatosensory area trunk layer 5
220239/048.swc,774,Retrosplenial area lateral agranular part layer 5
220239/049.swc,965,Retrosplenial area lateral agranular part layer 2/3
220239/052.swc,965,Retrosplenial area lateral agranular part layer 2/3
220239/056.swc,774,Retrosplenial area lateral agranular part layer 5
220239/058.swc,774,Retrosplenial area lateral agranular part layer 5
220239/062.swc,1111,Primary somatosensory area trunk layer 5
220239/072.swc,671,Retrosplenial area lateral agranular part layer 1
220239/073.swc,9,Primary somatosensory area trunk layer 6a
220239/074.swc,9,Primary somatosensory area trunk layer 6a
220239/077.swc,1111,Primary somatosensory area trunk layer 5
220239/079.swc,1111,Primary somatosensory area trunk layer 5
220239/083.swc,1111,Primary somatosensory area trunk layer 5
220239/084.swc,1111,Primary somatosensory area trunk layer 5
220239/085.swc,1111,Primary somatosensory area trunk layer 5
220239/086.swc,312782562,Anterior area layer 5
220239/088.swc,1111,Primary somatosensory area trunk layer 5
220239/090.swc,1111,Primary somatosensory area trunk layer 5
220239/091.swc,1111,Primary somatosensory area trunk layer 5
220239/092.swc,1111,Primary somatosensory area trunk layer 5
220239/094.swc,9,Primary somatosensory area trunk layer 6a
220239/095.swc,1111,Primary somatosensory area trunk layer 5
220239/096.swc,312782562,Anterior area layer 5
